Animal,clipped_PA_surf,total_surf
Bf,2209.1711,3152.6045
Ch,125425690.0,160670960.0
Ct,2665950.8,4113963.5
Dk,264469.7,443663.12
Gt,17997.2,29009.52
Ho,157659.3,223314.66
Pg,1166704.8,1636228.2
Sh,394527.78,507576.22
