Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,62833992.0,162880620.0
Ct,1154222.0,3311176.0
Dk,5259700.0,9379395.0
Gt,101922.515625,281219.75
Ho,7328.8974609375,16432.4
Pg,3488222.0,10106632.0
Sh,1255.4703369140625,3225.124
