Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,273000.0,273000.0
Ct,1100.0001220703125,1100.0001
Dk,34000.0,34000.0
Gt,5722.0,5722.0
Ho,292.0,292.0
Pg,35266.0,35266.0
Sh,3240.0,3240.0
