Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,1591881.0,2886799.5
Ct,67353.8046875,340230.72
Dk,1060.03076171875,2368.4963
Gt,132633.953125,325553.0
Ho,54.63936233520508,74.9387
Pg,40252.37109375,98471.46
Sh,45884.39453125,125602.95
