Animal,clipped_PA_surf,total_surf
Bf,507126.25,1167101.2
Ch,10502874.0,34255572.0
Ct,742500.75,1828649.6
Dk,1199406.2,3536909.8
Gt,193898.36,534629.0
Ho,14157.262,32405.229
Pg,1220349.2,3260147.2
Sh,7381.5195,19697.553
