Animal,clipped_PA_surf,total_surf
Bf,1.3697054,2.0766113
Ch,16317210.0,24937908.0
Ct,70827.42,111776.375
Dk,572.6995,835.3597
Gt,50639.2,81640.29
Ho,1604.7246,2347.7134
Pg,7294.3286,10551.224
Sh,71549.06,130945.2
