Animal,clipped_PA_surf,total_surf
Bf,0.0,0.23079877
Ch,2629712.8,5869465.0
Ct,12614.115,30546.309
Dk,0.0,793.7658
Gt,103319.47,211778.78
Ho,1275.8885,2377.5002
Pg,0.0,916.0658
Sh,344279.88,693455.1
