Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,13443261.0,35696710.0
Ct,1282780.625,4988371.0
Dk,0.0,196.74959
Gt,1302526.5,4384230.5
Ho,158.4148406982422,1055.3392
Pg,990573.25,3139573.5
Sh,391155.75,1120624.4
