Animal,clipped_PA_surf,total_surf
Bf,0.27807188,0.6773409
Ch,368295.5,7221709.0
Ct,75410.03,902623.8
Dk,2.9841657,7.539105
Gt,262.45227,4465.6587
Ho,4813.745,73537.055
Pg,85743.05,1196091.2
Sh,15225.195,151087.8
