Animal,clipped_PA_surf,total_surf
Bf,978248.9,2501291.0
Ch,69288020.0,255851740.0
Ct,1837643.8,5303618.0
Dk,22559908.0,68504744.0
Gt,725897.6,1965369.2
Ho,33359.227,65380.938
Pg,8513865.0,27313470.0
Sh,28.009132,225.56651
