Animal,clipped_PA_surf,total_surf
Bf,13.409444808959961,13.409445
Ch,9581043.0,22899208.0
Ct,1642927.75,5071180.5
Dk,0.0,0.0
Gt,2730.62255859375,7412.467
Ho,94340.84375,267918.06
Pg,201051.71875,592957.9
Sh,2204.708740234375,6453.5566
