Animal,clipped_PA_surf,total_surf
Bf,1326815.0,2834549.0
Ch,78670630.0,175528880.0
Ct,1069087.0,2516972.5
Dk,5661169.0,10048323.0
Gt,1565213.9,3636384.5
Ho,92518.63,241201.81
Pg,4943191.0,11909646.0
Sh,11903.72,29924.781
