Animal,clipped_PA_surf,total_surf
Bf,0.357896,0.78060055
Ch,4840837.5,38502524.0
Ct,372314.88,2501878.2
Dk,24537.021,171538.61
Gt,9031.997,43692.594
Ho,4712.3877,31898.895
Pg,606365.2,6444420.0
Sh,14251.725,100799.78
