Animal,clipped_PA_surf,total_surf
Bf,0.0,0.03507725
Ch,2764924.2,45085436.0
Ct,480837.0,4357579.0
Dk,104749.3,1813779.6
Gt,7978.5586,68612.69
Ho,8735.629,64036.188
Pg,242175.4,3212254.0
Sh,7742.9966,84128.375
