Animal,clipped_PA_surf,total_surf
Bf,2655.01708984375,3915.858
Ch,14946934.0,23999274.0
Ct,828521.875,1302582.5
Dk,0.0,0.0
Gt,3860.1123046875,5309.9814
Ho,79175.796875,125638.06
Pg,348250.0625,482959.84
Sh,1908.7113037109375,2812.0405
