Country Code (ISO3),macro_impact,physical_volume,type,physical_unit,Country Name,gdp2022,relative impact
GAB,14507326.46625296,1101.876815590173,animal,1000 heads,Gabon,21071739227.9422,0.0006884731397499218
GBR,7758787640.410088,56874.379350999996,animal,1000 heads,United Kingdom,3088839763445.02,0.002511877674015896
GEO,408890487.39467275,5214.20412148,animal,1000 heads,Georgia,24984568959.605,0.01636572109992236
GHA,294569132.6433024,24657.549022277835,animal,1000 heads,Ghana,74263364041.8742,0.003966547118404256
GIN,476190756.7476165,20157.744907226566,animal,1000 heads,Guinea,20999229260.4995,0.022676582594550406
GMB,36633325.42858788,1323.060128173828,animal,1000 heads,Gambia,2175099789.97829,0.016842135518275934
GNB,49389911.86697553,1671.772250488281,animal,1000 heads,Guinea-Bissau,1714166526.44573,0.02881278516701872
GNQ,911670.954593653,130.30063977050781,animal,1000 heads,Equatorial Guinea,13486788878.9757,6.759733267678266e-05
GRC,2209791999.892142,24184.7758263,animal,1000 heads,Greece,217581324512.059,0.010156165768582168
GRD,10351487.457877912,298.396,animal,1000 heads,Grenada,1224577777.77778,0.00845310738584737
GTM,2151211290.6661997,27899.282843470002,animal,1000 heads,Guatemala,95003330315.8754,0.022643535584633338
GUY,78241216.74869534,9725.41808470799,animal,1000 heads,Guyana,14718388489.2086,0.005315882021055577
HKG,0.0,0.0,animal,1000 heads,Hong Kong SAR,358696261481.16,0.0
HND,905834175.6272217,20470.543578844492,animal,1000 heads,Honduras,31426041806.7985,0.028824316507822488
HRV,357690125.6034234,3890.6751191406247,animal,1000 heads,Croatia,71997070660.4835,0.004968120540489519
HTI,514348417.2645047,8168.718046874999,animal,1000 heads,Haiti,20253551920.5516,0.02539546738676425
HUN,792966037.4246659,7481.3872397394,animal,1000 heads,Hungary,177006128624.627,0.0044798789939431505
IDN,18977554007.327423,1072091.35619,animal,1000 heads,Indonesia,1319076267310.16,0.014387002842546898
IND,58280769032.03707,320183.557825,animal,1000 heads,India,3353470496885.95,0.017379240129339706
IRL,1071847321.0637137,2575.8310234375,animal,1000 heads,Ireland,533140011838.276,0.0020104424677637035
IRN,5923515505.644859,259148.4158666,animal,1000 heads,Iran,413394567603.552,0.014328963101725004
IRQ,319528702.0943017,12217.800977710725,animal,1000 heads,Iraq,286640340965.517,0.0011147373779210692
ISL,72028381.92175,272.27616192626954,animal,1000 heads,Iceland,28701830401.6837,0.002509539667460535
ISR,3079773325.4824386,31397.333985601603,animal,1000 heads,Israel,525002447652.773,0.005866207556272851
ITA,8258328052.907553,61867.03495,animal,1000 heads,Italy,2066972096553.7,0.003995374715835213
JAM,454005232.4704163,10664.391381103515,animal,1000 heads,Jamaica,17097760686.7775,0.0265534908803303
JOR,585550695.8041961,12894.95992242,animal,1000 heads,Jordan,48653381830.9859,0.012035148920136856
JPN,10884985530.337986,135537.74950341796,animal,1000 heads,Japan,4256410760723.75,0.0025573155746103624
KAZ,1924849685.8069825,12417.6467931,animal,1000 heads,Kazakhstan,225496328925.494,0.008536057748607384
KEN,2363381890.7232676,32822.95024890137,animal,1000 heads,Kenya,113419826113.903,0.02083746706109228
KGZ,604764793.365787,2526.7916602976,animal,1000 heads,Kyrgyz Republic,12134931017.9465,0.049836689839554325
KHM,231650385.6204926,5983.572176,animal,1000 heads,Cambodia,29504829319.3169,0.00785127014677663
KOR,4828333264.830767,79229.21057983399,animal,1000 heads,Korea,1673916511799.71,0.0028844528569943956
LAO,376974781.3280638,16358.6459024,animal,1000 heads,Lao PDR,15468785203.7532,0.02437003141246012
LBN,957379374.0532051,45238.65368493652,animal,1000 heads,Lebanon,20992421948.8081,0.045605951347008
LBR,35345338.80587885,2586.5485602259637,animal,1000 heads,Liberia,4001047000.0,0.00883402239610753
LBY,0.0,0.0,animal,1000 heads,Libya,55938727098.0174,0.0
LKA,1364844698.6129057,14724.44784914,animal,1000 heads,Sri Lanka,74144875098.0587,0.018407808992973014
LSO,96761256.65872076,2109.742770820618,animal,1000 heads,Lesotho,2289355249.40148,0.04226572380324881
LTU,275689541.50155836,1905.6942814654071,animal,1000 heads,Lithuania,71013953448.2085,0.0038821883322215363
LUX,254825023.88485894,250.05049624347686,animal,1000 heads,Luxembourg,81641807865.7591,0.0031212565050477478
LVA,182427916.05766615,572.832176736851,animal,1000 heads,Latvia,40422521943.4418,0.004513026582381841
MAR,3983201733.0399175,106854.91072998047,animal,1000 heads,Morocco,130912558829.84,0.030426429432315036
MDA,57881513.890004866,4054.81396196,animal,1000 heads,Moldova,14510490660.2516,0.0039889425688794215
MDG,432458951.6209253,29393.325156249997,animal,1000 heads,Madagascar,15302510500.0528,0.028260653807062126
