Country Code (ISO3),macro_impact,physical_volume,type,physical_unit,Country Name,gdp2022,relative impact
HKG,0.0,0.0,animal,1000 heads,Hong Kong SAR,358696261481.16,0.0
HND,396022203.1812056,9052.110282064494,animal,1000 heads,Honduras,31426041806.7985,0.012601720751721675
HRV,344507675.5325731,3635.944576171875,animal,1000 heads,Croatia,71997070660.4835,0.004785023506819708
HTI,225334870.9539336,3614.30709765625,animal,1000 heads,Haiti,20253551920.5516,0.011125696462420634
HUN,878745919.4921466,8314.8889597394,animal,1000 heads,Hungary,177006128624.627,0.0049644943162148
IDN,10237336991.291025,572685.3017699999,animal,1000 heads,Indonesia,1319076267310.16,0.007760989447688909
IND,71209209681.99861,460240.75602000003,animal,1000 heads,India,3353470496885.95,0.0212344822321007
IRL,1866717892.015338,4206.790236328125,animal,1000 heads,Ireland,533140011838.276,0.0035013652147000978
IRN,7461021597.920209,324620.14534137,animal,1000 heads,Iran,413394567603.552,0.018048184912471746
IRQ,442852024.81449485,16929.397940597533,animal,1000 heads,Iraq,286640340965.517,0.0015449745256470029
ISL,37366957.228640184,146.2552596130371,animal,1000 heads,Iceland,28701830401.6837,0.0013019015409709957
ISR,1350126408.931242,14857.8464541921,animal,1000 heads,Israel,525002447652.773,0.0025716573607751842
ITA,4163994873.9403653,27568.056151,animal,1000 heads,Italy,2066972096553.7,0.002014538503390089
JAM,157882698.21104044,3822.340721557617,animal,1000 heads,Jamaica,17097760686.7775,0.009234115572405837
JOR,884136564.4344817,20589.163143263,animal,1000 heads,Jordan,48653381830.9859,0.018172150242419558
JPN,5836018224.08948,66627.78177734376,animal,1000 heads,Japan,4256410760723.75,0.0013711125528442039
KAZ,2707924523.328534,17897.0656009,animal,1000 heads,Kazakhstan,225496328925.494,0.012008729970159544
KEN,2519872416.1877565,34193.320149108884,animal,1000 heads,Kenya,113419826113.903,0.022217212832412115
KGZ,756872258.6155169,3037.8087689529,animal,1000 heads,Kyrgyz Republic,12134931017.9465,0.06237136886037251
KHM,168290314.02051646,3876.3747687000005,animal,1000 heads,Cambodia,29504829319.3169,0.005703822658968452
KOR,3491269362.8334723,57436.66215093995,animal,1000 heads,Korea,1673916511799.71,0.0020856890640739523
LAO,211170624.77585444,8256.996379,animal,1000 heads,Lao PDR,15468785203.7532,0.013651403261105338
LBN,419019883.4557876,17502.067116210936,animal,1000 heads,Lebanon,20992421948.8081,0.019960530732356898
LBR,22113788.97760555,1618.6514530165196,animal,1000 heads,Liberia,4001047000.0,0.0055270005520069
LBY,0.0,0.0,animal,1000 heads,Libya,55938727098.0174,0.0
LKA,296703450.9625561,2107.79476412,animal,1000 heads,Sri Lanka,74144875098.0587,0.0040016717348320754
LSO,35767324.19139281,829.7716399612427,animal,1000 heads,Lesotho,2289355249.40148,0.015623317613438837
LTU,428221149.7009534,2888.3610813654072,animal,1000 heads,Lithuania,71013953448.2085,0.006030098718743511
LUX,254825023.88485894,250.05049624347686,animal,1000 heads,Luxembourg,81641807865.7591,0.0031212565050477478
LVA,224359274.59277865,965.9397719,animal,1000 heads,Latvia,40422521943.4418,0.005550353214148702
MAR,4361737506.453693,116724.66551538085,animal,1000 heads,Morocco,130912558829.84,0.03331794554656192
MDA,145208615.32045263,10254.471242659998,animal,1000 heads,Moldova,14510490660.2516,0.01000714715445293
