Animal,clipped_PA_surf,total_surf
Bf,8.212847,25.092794
Ch,10959958.0,54973876.0
Ct,2163977.5,10919883.0
Dk,143.2533,518.882
Gt,749400.9,3228643.5
Ho,45552.36,211219.81
Pg,16774.65,86043.73
Sh,3828695.0,15120392.0
