Animal,clipped_PA_surf,total_surf
Bf,35.94857,57.01588
Ch,2382924.0,16388198.0
Ct,410045.22,1972808.2
Dk,14292.098,59691.695
Gt,18634.879,70910.96
Ho,25251.287,88915.67
Pg,466717.62,2847598.5
Sh,110373.0,350139.03
