Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,4208860.5,19352704.0
Ct,519449.84375,2280051.2
Dk,315.5050354003906,1554.239
Gt,403203.25,1799682.2
Ho,333.4263000488281,1130.3932
Pg,144518.09375,447837.75
Sh,201546.640625,895927.4
