Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,320925.0625,1225243.1
Ct,494369.9375,2094617.2
Dk,0.0,0.0
Gt,396970.4375,1832336.0
Ho,0.0,17.965586
Pg,1057.1754150390625,2214.4048
Sh,545273.75,2299535.5
