Animal,clipped_PA_surf,total_surf
Bf,0.28285056,0.6773409
Ch,1182128.5,7221709.0
Ct,187109.58,902623.8
Dk,3.2584317,7.539105
Gt,857.06903,4465.6587
Ho,10519.389,73537.055
Pg,192009.62,1196091.2
Sh,27151.28,151087.8
