Animal,clipped_PA_surf,total_surf
Bf,81387.21,374091.22
Ch,21664130.0,137315730.0
Ct,1197773.6,5778285.5
Dk,367010.1,1869366.6
Gt,278512.0,958603.5
Ho,98198.48,384180.12
Pg,1730538.5,8672291.0
Sh,2106143.5,7135775.5
