Animal,clipped_PA_surf,total_surf
Bf,288.96695,650.6897
Ch,625681.6,1794341.2
Ct,86838.45,253934.1
Dk,184.1593,254.52707
Gt,31771.043,89758.37
Ho,6073.7905,18867.188
Pg,73809.56,194785.53
Sh,286418.3,735136.5
