Animal,clipped_PA_surf,total_surf
Bf,329795.78,1451692.9
Ch,44846616.0,259011520.0
Ct,3114892.0,23442616.0
Dk,8526923.0,49937110.0
Gt,7023546.0,55570030.0
Ho,3.669184,17.318787
Pg,128648.37,243964.97
Sh,298704.88,2082063.8
