Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,3009776.0,12439032.0
Ct,248433.40625,628265.2
Dk,281179.46875,1090225.2
Gt,262067.421875,905735.7
Ho,109610.984375,428305.25
Pg,41725.33203125,130731.914
Sh,266597.9375,869183.7
