Animal,clipped_PA_surf,total_surf
Bf,81.899025,361.55463
Ch,3286058.8,14270055.0
Ct,212765.53,1672722.1
Dk,437311.22,2488185.0
Gt,570152.1,3225307.5
Ho,3050.2676,16737.736
Pg,307766.7,1580862.2
Sh,24455.361,136253.14
