Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,4006251.0,14946549.0
Ct,3045711.0,11759964.0
Dk,7.042621612548828,526.3985
Gt,3812283.75,13507916.0
Ho,21.551067352294922,61.58153
Pg,1163.990478515625,4929.6826
Sh,4933217.0,17198542.0
