Animal,clipped_PA_surf,total_surf
Bf,0.0,0.03507725
Ch,4598334.5,45085436.0
Ct,919521.2,4357579.0
Dk,176058.61,1813779.6
Gt,14325.972,68612.69
Ho,15485.806,64036.188
Pg,451187.78,3212254.0
Sh,13990.512,84128.375
