Animal,clipped_PA_surf,total_surf
Bf,1.7186236,25.092794
Ch,13892594.0,54973876.0
Ct,2909059.0,10919883.0
Dk,251.86896,518.882
Gt,1129381.0,3228643.5
Ho,65958.766,211219.81
Pg,20762.877,86043.73
Sh,5265858.0,15120392.0
