Animal,clipped_PA_surf,total_surf
Bf,689861.1,1364557.4
Ch,143566340.0,1325112700.0
Ct,24259586.0,215161120.0
Dk,505932.8,3654739.0
Gt,1576719.0,9618495.0
Ho,861086.06,5547363.0
Pg,3306062.0,39776092.0
Sh,2295143.8,18397188.0
