Animal,clipped_PA_surf,total_surf
Bf,0.13009763,0.25414166
Ch,8159085.5,37024896.0
Ct,41962.96,195735.45
Dk,284906.9,1310552.4
Gt,26101.027,113266.95
Ho,11357.259,43238.508
Pg,117757.53,477788.16
Sh,123799.06,582925.5
