Animal,clipped_PA_surf,total_surf
Bf,2988.9854,18936.762
Ch,783376.06,6652528.5
Ct,208460.38,973402.4
Dk,344.85168,549.97473
Gt,12709.804,53354.695
Ho,7349.5073,39796.586
Pg,21335.758,169865.34
Sh,291433.9,860173.5
