Animal,clipped_PA_surf,total_surf
Bf,306644.78,1451692.9
Ch,44062650.0,259011520.0
Ct,3192285.5,23442616.0
Dk,8371802.5,49937110.0
Gt,7407978.0,55570030.0
Ho,3.350349,17.318787
Pg,126042.836,243964.97
Sh,296336.2,2082063.8
