Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,88724.765625,513690.53
Ct,104750.5625,506251.16
Dk,28.44660186767578,130.88509
Gt,234061.328125,810354.25
Ho,19327.416015625,59541.312
Pg,19105.9375,90556.69
Sh,369484.5,1358259.5
