Animal,clipped_PA_surf,total_surf
Bf,0.13537864,0.5395901
Ch,1928935.1,16775362.0
Ct,227751.3,911047.44
Dk,27351.244,172462.75
Gt,51041.28,203120.34
Ho,5475.5093,15557.444
Pg,328560.22,3266988.0
Sh,420559.8,1791064.5
