Animal,clipped_PA_surf,total_surf
Bf,1415.0193,3152.6045
Ch,25123268.0,160670960.0
Ct,692658.0,4113963.5
Dk,57972.516,443663.12
Gt,8972.765,29009.52
Ho,41979.49,223314.66
Pg,234673.53,1636228.2
Sh,91796.15,507576.22
