Animal,clipped_PA_surf,total_surf
Bf,35.94857,57.01588
Ch,2404193.0,16388198.0
Ct,421902.62,1972808.2
Dk,14713.26,59691.695
Gt,18803.348,70910.96
Ho,25468.39,88915.67
Pg,469285.72,2847598.5
Sh,111269.45,350139.03
