Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,130150264.0,534243900.0
Ct,8003449.5,33483982.0
Dk,2801655.0,8336810.5
Gt,2720155.0,8722813.0
Ho,1847895.75,6361590.5
Pg,3429840.5,16353936.0
Sh,2291872.0,8708599.0
