Animal,clipped_PA_surf,total_surf
Bf,0.3202765,66.65655
Ch,561755.25,4125022.0
Ct,266950.06,1523301.5
Dk,19777.973,90263.01
Gt,178486.12,878495.5
Ho,101182.52,449655.34
Pg,9142.982,50253.996
Sh,928832.7,5097057.0
