Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,7464590.0,26354054.0
Ct,133874.84375,449808.9
Dk,8909.70703125,14224.51
Gt,984322.0,3187034.0
Ho,888.4986572265625,1878.0852
Pg,303029.3125,882389.25
Sh,519833.25,2009497.5
