Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,26909662.0,133532600.0
Ct,535446.75,2145168.0
Dk,12969.6865234375,59867.188
Gt,1306538.0,5021311.5
Ho,9771.41796875,42395.973
Pg,713.3883666992188,5068.444
Sh,5834759.5,28096154.0
