Animal,clipped_PA_surf,total_surf
Bf,0.029227307,0.029227307
Ch,349576800.0,1997304800.0
Ct,16681434.0,89102680.0
Dk,1572973.2,7561237.5
Gt,521153.28,2645228.2
Ho,2178666.2,10252884.0
Pg,4172386.2,68909440.0
Sh,1063251.8,5271899.5
