Animal,clipped_PA_surf,total_surf
Bf,0.43027532,0.43027532
Ch,28573512.0,105740180.0
Ct,1535446.2,4259189.0
Dk,485108.47,897369.0
Gt,123482.766,465217.78
Ho,47400.477,135216.27
Pg,2400682.0,12470693.0
Sh,410438.44,1023254.56
