Animal,clipped_PA_surf,total_surf
Bf,4091.3936,9522.409
Ch,3021222.2,12894094.0
Ct,191635.0,551749.94
Dk,407686.7,1510322.1
Gt,117960.75,290931.9
Ho,18139.959,41566.906
Pg,208094.38,545973.5
Sh,458030.75,1331593.5
