Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,108933160.0,301364030.0
Ct,1462762.75,3843721.8
Dk,114402.671875,234297.81
Gt,8632.9482421875,16983.422
Ho,6535.59228515625,15674.75
Pg,3185634.0,9352633.0
Sh,4806.3759765625,13544.207
