Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,1547123.25,5978831.0
Ct,5646592.0,24943920.0
Dk,39.75321578979492,61.243515
Gt,7638758.5,30568196.0
Ho,222931.0,1074207.8
Pg,20967.3125,105231.84
Sh,6809506.0,26465516.0
