Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,14737893.0,62986950.0
Ct,209410.859375,1599887.1
Dk,383.72442626953125,2630.1584
Gt,255492.4375,1427121.1
Ho,1.505281686782837,7.5591993
Pg,79257.640625,366215.66
Sh,330507.25,1752940.8
