Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,360539.4375,1314760.8
Ct,83299.890625,487575.62
Dk,7422.60302734375,30945.729
Gt,78561.4609375,363305.44
Ho,615.7021484375,5062.5576
Pg,5051.06298828125,10654.946
Sh,10358.955078125,59214.047
