Animal,clipped_PA_surf,total_surf
Bf,0.025065407,0.04405082
Ch,1634903.2,10150135.0
Ct,115015.91,735054.06
Dk,3681.0073,18889.543
Gt,2323.1843,12991.236
Ho,3272.7495,18151.008
Pg,91450.07,712425.44
Sh,26466.707,124147.56
