Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,3294550.5,38660280.0
Ct,2443896.5,10326338.0
Dk,24168.4453125,159930.1
Gt,4004733.5,20088884.0
Ho,65823.03125,528757.3
Pg,3021.95703125,79099.09
Sh,2505755.0,14423528.0
