Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,5591733.5,20268974.0
Ct,445781.40625,998311.6
Dk,936400.6875,2256054.2
Gt,1392679.625,4039880.8
Ho,17.379175186157227,32.199963
Pg,363813.09375,985936.4
Sh,402996.59375,905485.0
