Animal,clipped_PA_surf,total_surf
Bf,0.0,0.0
Ch,413704.71875,4580607.5
Ct,92385.7734375,1843813.1
Dk,0.0,34.937664
Gt,417201.75,7385324.5
Ho,5006.92822265625,64687.89
Pg,0.0,3.0127537
Sh,681201.875,11080657.0
