Animal,clipped_PA_surf,total_surf
Bf,0.1685296,66.65655
Ch,210332.5,4125022.0
Ct,115443.016,1523301.5
Dk,6590.375,90263.01
Gt,73489.38,878495.5
Ho,47743.355,449655.34
Pg,3929.4036,50253.996
Sh,384208.62,5097057.0
