Animal,clipped_PA_surf,total_surf
Bf,110356.37,374091.22
Ch,24677888.0,137315730.0
Ct,1436251.5,5778285.5
Dk,429508.28,1869366.6
Gt,403315.8,958603.5
Ho,127343.91,384180.12
Pg,1847959.1,8672291.0
Sh,3093033.8,7135775.5
