Country Code (ISO3),Country Code (M49),Animal,heads_on_PA,total_heads,total volume
BGR,100,Bf,4358.05,9522.409,11148797.333333334
BGR,100,Ch,3141415.2,12894094.0,258849072.4615385
BGR,100,Ct,199787.22,551749.94,487874176.59
BGR,100,Dk,431608.12,1510322.1,48057504.0
BGR,100,Gt,122549.83,290931.9,22471893.71428572
BGR,100,Ho,18799.541,41566.906,0.0
BGR,100,Pg,212496.52,545973.5,313620400.5
BGR,100,Sh,474617.34,1331593.5,87567241.31428571
BFA,854,Bf,0.0,0.0,
BFA,854,Ch,6964734.0,43360096.0,649420442.2948
BFA,854,Ct,2677935.0,9248169.0,973711036.1333332
BFA,854,Dk,38712.359375,208809.53,
BFA,854,Gt,3557839.0,14290088.0,221819030.4
BFA,854,Ho,5103.6240234375,40103.76,408600.322
BFA,854,Pg,395150.28125,2389381.2,772201821.9150001
BFA,854,Sh,2224538.0,9545089.0,180325303.632
BDI,108,Bf,0.0,0.0,
BDI,108,Ch,638344.25,2339625.5,31360402.469600003
BDI,108,Ct,293173.8125,802400.1,140078589.17299998
BDI,108,Dk,199.2523193359375,584.1787,
BDI,108,Gt,718835.25,2387214.2,78431849.05999999
BDI,108,Ho,0.0,0.0,
BDI,108,Pg,195413.203125,542282.0,38510045.874
BDI,108,Sh,153950.484375,402490.88,5709244.356000001
KHM,116,Bf,185092.77,685957.2,27236148.28333333
KHM,116,Ch,1698381.0,13040296.0,101587333.939
KHM,116,Ct,502487.4,2878831.0,399444570.9098
KHM,116,Dk,863111.75,8207299.0,21448081.168
KHM,116,Gt,38395.895,159283.69,
KHM,116,Ho,3721.2183,29971.879,
KHM,116,Pg,459815.7,2183751.0,348850788.8688
KHM,116,Sh,6429.168,36366.984,
CMR,120,Bf,0.0,0.0,
CMR,120,Ch,18135142.0,51196536.0,660358224.709
CMR,120,Ct,1760154.5,6024239.0,996024366.5508
CMR,120,Dk,400.12542724609375,1436.4863,0.0
CMR,120,Gt,1406740.125,5006731.0,275297278.88750005
CMR,120,Ho,7301.330078125,17914.424,812346.2779999999
CMR,120,Pg,666688.9375,1843075.4,167307997.338
CMR,120,Sh,1101431.125,3994665.5,200576179.3533333
CAN,124,Bf,12487.613,69818.74,
CAN,124,Ch,25656502.0,167365620.0,5458909625.076351
CAN,124,Ct,1974681.0,11633022.0,15337230981.2425
CAN,124,Dk,277122.22,1449348.8,60183860.68799999
CAN,124,Gt,4084.2097,29919.264,
CAN,124,Ho,59849.332,399169.16,41558200.80033333
CAN,124,Pg,1328795.5,13175039.0,5217585964.8
CAN,124,Sh,115796.67,822849.94,105787827.3759375
CPV,132,Bf,0.0,0.0,
CPV,132,Ch,321598.03125,968859.6,7554310.117000001
CPV,132,Ct,5864.9091796875,20556.006,8525255.176
CPV,132,Dk,0.0,0.0,
CPV,132,Gt,57506.515625,188952.9,16074474.565
CPV,132,Ho,156.3123779296875,511.13275,
CPV,132,Pg,20554.412109375,78211.086,8678533.2282
CPV,132,Sh,2462.001220703125,9214.449,776553.504
CAF,140,Bf,0.0,0.0,
CAF,140,Ch,1589612.125,6702830.5,26295520.223600004
CAF,140,Ct,944082.5625,4414728.0,711523556.3343333
CAF,140,Dk,3248.975830078125,12089.231,
CAF,140,Gt,1400560.0,5881833.0,166495430.97
CAF,140,Ho,64.0152587890625,96.13827,
CAF,140,Pg,274957.1875,1014081.0,67084993.98
CAF,140,Sh,98417.640625,399738.1,18002112.48
TCD,148,Bf,0.0,0.0,
TCD,148,Ch,2391826.25,5978831.0,31423139.398
TCD,148,Ct,7425908.5,24943920.0,3504012602.089333
TCD,148,Dk,44.89931106567383,61.243515,
TCD,148,Gt,9728048.0,30568196.0,1072279671.458
TCD,148,Ho,275782.46875,1074207.8,5479598.534
TCD,148,Pg,59056.546875,105231.84,8788234.1274
TCD,148,Sh,8554405.0,26465516.0,1572016424.4
CHL,152,Bf,0.052018717,0.97166884,
CHL,152,Ch,35470544.0,103070350.0,2500536869.979757
CHL,152,Ct,756995.56,2724032.8,2781921132.4025
CHL,152,Dk,273.06772,1155.0436,
CHL,152,Gt,120738.695,412198.25,47942916.17516667
CHL,152,Ho,90743.98,309608.4,18703622.624333333
CHL,152,Pg,788790.4,2693662.0,1329106965.4533334
CHL,152,Sh,522053.94,2147351.2,57444837.8925
CHN,156,Bf,5716847.5,27015154.0,6391768520.265667
CHN,156,Ch,641288600.0,4687862000.0,105835085485.81212
CHN,156,Ct,15470908.0,63035344.0,55150475107.99999
CHN,156,Dk,96329240.0,674401150.0,10279680000.0
CHN,156,Gt,27934714.0,141609200.0,15957336135.08257
CHN,156,Ho,1467916.0,4158464.8,779977512.6139998
CHN,156,Pg,72952740.0,471183650.0,204371473500.0
CHN,156,Sh,44544510.0,162191380.0,18492389550.667843
COL,170,Bf,45950.652,234936.61,54619533.2
COL,170,Ch,63874130.0,149005700.0,7009296730.702939
COL,170,Ct,5090142.0,22526884.0,7370779188.275
COL,170,Dk,240660.0,891803.44,
COL,170,Gt,318872.4,1065198.4,2725393.9428571425
COL,170,Ho,203145.0,811564.8,25950803.194
COL,170,Pg,2083929.5,5743426.0,1907017107.3
COL,170,Sh,225712.03,724681.7,7923398.769200001
COD,180,Bf,0.0,0.0,
COD,180,Ch,3430702.25,20268974.0,56083162.1196
COD,180,Ct,322798.46875,998311.6,145806193.002
COD,180,Dk,594622.875,2256054.2,
COD,180,Gt,896907.6875,4039880.8,127377710.46
COD,180,Ho,17.3659725189209,32.199963,
COD,180,Pg,223233.09375,985936.4,94457504.466
COD,180,Sh,253460.984375,905485.0,20033915.22
COG,178,Bf,0.0,0.0,
COG,178,Ch,944745.5625,2886799.5,29696124.267000005
COG,178,Ct,38528.734375,340230.72,38636079.0074
COG,178,Dk,572.00537109375,2368.4963,
COG,178,Gt,72789.578125,325553.0,5365231.2870000005
COG,178,Ho,34.57931137084961,74.9387,
COG,178,Pg,21455.43359375,98471.46,4829182.4232
COG,178,Sh,23534.927734375,125602.95,4137168.18
CRI,188,Bf,1744.5020751953125,3915.858,
CRI,188,Ch,5471970.5,23999274.0,616342123.7769232
CRI,188,Ct,483029.03125,1302582.5,1060460147.22561
CRI,188,Dk,0.0,0.0,
CRI,188,Gt,2455.2158203125,5309.9814,10893305.698
CRI,188,Ho,47936.53125,125638.06,
CRI,188,Pg,186791.171875,482959.84,252928232.415
CRI,188,Sh,1255.109619140625,2812.0405,98951.7268
CIV,384,Bf,0.0,0.0,
CIV,384,Ch,14234062.0,62986950.0,403248033.08
CIV,384,Ct,245785.71875,1599887.1,180509914.8326
CIV,384,Dk,1592.5526123046875,2630.1584,
CIV,384,Gt,277525.03125,1427121.1,41571005.27
CIV,384,Ho,3.5312390327453613,7.5591993,
CIV,384,Pg,83100.46875,366215.66,39724473.4164
CIV,384,Sh,352952.8125,1752940.8,77849398.563
HRV,191,Bf,0.0,0.0,
HRV,191,Ch,2800673.5,9647795.0,161819405.0
HRV,191,Ct,139199.53125,440757.62,621112417.5
HRV,191,Dk,31576.39453125,71901.234,
HRV,191,Gt,27378.853515625,61442.703,12873144.444444444
HRV,191,Ho,9509.240234375,21686.309,0.0
HRV,191,Pg,334592.21875,1161235.1,258764357.3333333
HRV,191,Sh,288922.40625,600140.0,45239089.6875
CUB,192,Bf,0.0,0.0,
CUB,192,Ch,5296496.0,31904754.0,284795391.98649234
CUB,192,Ct,863853.4375,4031765.2,541203723.4754999
CUB,192,Dk,0.0,0.0,
CUB,192,Gt,308591.65625,1043833.56,41061185.0
CUB,192,Ho,380568.4375,812956.1,1010100.4
CUB,192,Pg,516620.03125,1701799.0,682220563.2555
CUB,192,Sh,454302.59375,1684257.9,81183045.31
CYP,196,Bf,0.0,0.0,0.0
CYP,196,Ch,886580.875,2952659.5,74405089.375
CYP,196,Ct,21509.822265625,58405.715,235707021.875
CYP,196,Dk,0.0,0.0,0.0
CYP,196,Gt,151290.640625,234563.28,66030858.94444445
CYP,196,Ho,339.59576416015625,659.56506,
CYP,196,Pg,130123.9921875,358010.25,92972544.0
CYP,196,Sh,126523.4375,295130.3,76423648.0625
CZE,203,Bf,0.16467252,2.8148139,0.0
CZE,203,Ch,2291297.5,21554312.0,441929453.75
CZE,203,Ct,356830.9,1407250.1,2786329791.8
CZE,203,Dk,77674.516,591490.25,
CZE,203,Gt,10228.43,26884.617,2301259.9444444445
CZE,203,Ho,11024.151,33730.164,
CZE,203,Pg,206866.5,1555439.0,499796600.0
CZE,203,Sh,94545.16,232381.56,17145458.0
DNK,208,Bf,0.0,0.0,0.0
DNK,208,Ch,4665719.0,16789192.0,655723732.9898648
DNK,208,Ct,489489.96875,1533522.0,4726289422.5
DNK,208,Dk,63202.8125,245110.81,893088.0
DNK,208,Gt,0.0,0.0,0.0
DNK,208,Ho,11803.34375,56888.543,
DNK,208,Pg,2796723.5,12417245.0,3711246282.666667
DNK,208,Sh,39416.46875,142205.88,7631214.375
DJI,262,Bf,0.0,0.0,
DJI,262,Ch,326.7001342773437,326.70013,
DJI,262,Ct,97899.8359375,300213.38,49955748.4044
DJI,262,Dk,0.0,0.0,
DJI,262,Gt,151391.046875,512564.9,11683062.473
DJI,262,Ho,0.0,0.0,
DJI,262,Pg,0.3383282721042633,0.91227245,
DJI,262,Sh,137655.828125,463481.38,20273206.638
DMA,212,Bf,0.0,0.0,
DMA,212,Ch,199999.984375,199999.98,2820138.201535385
DMA,212,Ct,13968.0,13968.0,6348411.37058
DMA,212,Dk,0.0,0.0,
DMA,212,Gt,9702.0,9702.0,259485.5214285714
DMA,212,Ho,0.0,0.0,
DMA,212,Pg,5005.0,5005.0,1558586.0595
DMA,212,Sh,8051.0,8051.0,172132.08349999998
DOM,214,Bf,0.0,0.0,
DOM,214,Ch,27378328.0,171534910.0,1576484633.72172
DOM,214,Ct,401138.5625,2994770.0,744624612.8494501
DOM,214,Dk,384.1562805175781,384.15628,
DOM,214,Gt,51041.0078125,234369.06,5692507.404571428
DOM,214,Ho,66284.203125,355114.94,
DOM,214,Pg,93684.0078125,527886.0,270092633.043
DOM,214,Sh,49902.1796875,248865.28,5905131.6075
ECU,218,Bf,1414.89,3152.6045,
ECU,218,Ch,25077220.0,160670960.0,1847965188.6067848
ECU,218,Ct,690010.25,4113963.5,2066793910.0914297
ECU,218,Dk,57080.883,443663.12,843340.664
ECU,218,Gt,8926.999,29009.52,2193048.7888571424
ECU,218,Ho,41811.504,223314.66,
ECU,218,Pg,233511.81,1636228.2,738816781.7820001
ECU,218,Sh,91796.64,507576.22,48305585.25977142
EGY,818,Bf,2029376.2,3693713.2,2670552368.785
EGY,818,Ch,77527544.0,144957500.0,10957096050.202
EGY,818,Ct,2463594.8,4864054.0,6353026247.003401
EGY,818,Dk,8934648.0,11628660.0,138813671.984
EGY,818,Gt,2505026.5,4040676.2,151386677.26450002
EGY,818,Ho,38367.09,72386.875,
EGY,818,Pg,5668.1606,10407.182,2281633.9974
EGY,818,Sh,2715355.5,5446323.0,632516949.4621667
SLV,222,Bf,0.0,0.041933905,
SLV,222,Ch,8184023.0,16445795.0,752446062.88
SLV,222,Ct,212106.94,1020536.06,422222881.6212
SLV,222,Dk,11714.33,35443.34,
SLV,222,Gt,5157.7246,15146.051,407820.531
SLV,222,Ho,27618.781,97643.336,
SLV,222,Pg,40458.195,168390.89,18355503.1266
SLV,222,Sh,1741.7712,5445.99,346147.281
GNQ,226,Bf,0.0,0.0,
GNQ,226,Ch,85911.46875,357342.2,1301884.260443077
GNQ,226,Ct,1261.6756591796875,5238.8457,254703.03225
GNQ,226,Dk,7981.75048828125,36640.01,
GNQ,226,Gt,2276.468017578125,9367.788,316986.23942857137
GNQ,226,Ho,0.0,0.0,
GNQ,226,Pg,1549.36376953125,6820.791,665304.573
GNQ,226,Sh,8555.318359375,39559.125,694922.7341
ERI,232,Bf,0.0,0.0,
ERI,232,Ch,502746.8125,1225243.1,9894958.4052
ERI,232,Ct,754103.5625,2094617.2,243045851.797
ERI,232,Dk,0.0,0.0,
ERI,232,Gt,538402.4375,1832336.0,46843913.75
ERI,232,Ho,17.965585708618164,17.965586,
ERI,232,Pg,1867.468505859375,2214.4048,
ERI,232,Sh,926894.6875,2299535.5,50451135.3885
EST,233,Bf,0.0,0.0,0.0
EST,233,Ch,200397.609375,2245997.5,91951192.39864863
EST,233,Ct,51470.76953125,263159.94,651226236.75
EST,233,Dk,2835.2421875,9877.827,0.0
EST,233,Gt,1505.59130859375,4541.506,745604.8888888889
EST,233,Ho,1610.665283203125,6251.782,
EST,233,Pg,74121.0859375,356853.25,99682616.0
EST,233,Sh,24587.59765625,84448.44,1688875.3125
ETH,231,Bf,0.0,0.0,
ETH,231,Ch,16502300.0,60498020.0,300492980.8664
ETH,231,Ct,17562922.0,57858996.0,5620549822.292667
ETH,231,Dk,0.0,140.5657,
ETH,231,Gt,8040856.0,29615280.0,982064510.432
ETH,231,Ho,824979.5,2082248.9,
ETH,231,Pg,9650.193359375,34675.055,7849747.069200001
ETH,231,Sh,8678351.0,28795548.0,759953831.5035
FIN,246,Bf,0.28285056,0.6773409,0.0
FIN,246,Ch,1182128.5,7221709.0,587076082.5810812
FIN,246,Ct,187109.58,902623.8,2110712864.275
FIN,246,Dk,3.2584317,7.539105,0.0
FIN,246,Gt,857.06903,4465.6587,0.0
FIN,246,Ho,10519.389,73537.055,406495.8666666666
FIN,246,Pg,192009.62,1196091.2,393104149.3333334
FIN,246,Sh,27151.28,151087.8,8256723.75
FRA,250,Bf,24.664818,29.942102,0.0
FRA,250,Ch,27382074.0,246144200.0,3058622786.875
FRA,250,Ct,4646092.0,19367052.0,25249448020.800003
FRA,250,Dk,3944071.2,27283164.0,751724928.0
FRA,250,Gt,307836.75,1257692.0,1015447219.8333334
FRA,250,Ho,114063.42,396847.75,
FRA,250,Pg,1836130.4,13066808.0,4962824592.0
FRA,250,Sh,2417082.5,7034662.0,947170203.4
GAB,266,Bf,0.0,0.0,
GAB,266,Ch,934773.8125,3185328.5,17526369.897184618
GAB,266,Ct,11694.63671875,38818.633,9937265.29716
GAB,266,Dk,1.5044124126434326,1.671487,
GAB,266,Gt,33545.7265625,109607.55,2284682.4597142856
GAB,266,Ho,0.0826621353626251,0.15141077,
GAB,266,Pg,68319.8359375,217747.9,13183822.6575
GAB,266,Sh,62445.8125,215641.6,5544849.1453
GMB,270,Bf,0.0,0.0,
GMB,270,Ch,540799.9375,1314760.8,5871422.0428
GMB,270,Ct,116343.53125,487575.62,50102633.26566666
GMB,270,Dk,9340.5966796875,30945.729,
GMB,270,Gt,104252.0,363305.44,7461424.08
GMB,270,Ho,848.4568481445312,5062.5576,
GMB,270,Pg,6097.53173828125,10654.946,2175619.6548
GMB,270,Sh,13791.205078125,59214.047,4822807.77
GEO,268,Bf,2988.9854,18936.762,
GEO,268,Ch,783376.06,6652528.5,164005452.45323077
GEO,268,Ct,208460.38,973402.4,414203969.21568
GEO,268,Dk,344.85168,549.97473,214160.0
GEO,268,Gt,12709.804,53354.695,1654224.0000000002
GEO,268,Ho,7349.5073,39796.586,877463.4299999999
GEO,268,Pg,21335.758,169865.34,76348845.0
GEO,268,Sh,291433.9,860173.5,40914750.0
DEU,276,Bf,3035.353,7969.0884,0.0
DEU,276,Ch,43755820.0,140159500.0,5633483338.378378
DEU,276,Ct,4745971.0,12645373.0,28934865874.625
DEU,276,Dk,852415.25,2490411.2,140342400.0
DEU,276,Gt,47905.992,111954.04,3043345.0
DEU,276,Ho,165741.94,423364.88,
DEU,276,Pg,8522426.0,27736108.0,10357284365.333334
DEU,276,Sh,638709.9,1581124.8,198599226.5625
GHA,288,Bf,0.0,0.0,
GHA,288,Ch,16120344.0,71552530.0,379648718.876
GHA,288,Ct,252844.03125,1723494.0,246811854.2254
GHA,288,Dk,66607.296875,317774.8,
GHA,288,Gt,1306976.75,6348361.0,172177172.912
GHA,288,Ho,772.305419921875,3042.193,
GHA,288,Pg,134088.59375,725123.4,99295954.9614
GHA,288,Sh,886968.875,4516050.5,235499863.731
GRC,300,Bf,2247.3967,5154.3926,0.0
GRC,300,Ch,9988213.0,34134028.0,672006128.125
GRC,300,Ct,244614.45,601669.8,705333225.625
GRC,300,Dk,12441.715,25728.537,191376.0
GRC,300,Gt,1642095.1,4087585.5,707938434.4444444
GRC,300,Ho,5543.5903,14326.843,
GRC,300,Pg,232886.67,707055.3,182647698.6666667
GRC,300,Sh,3342137.5,8668604.0,1630144360.3750002
GRD,308,Bf,0.0,0.0,
GRD,308,Ch,270000.0,270000.0,7517216.63855077
GRD,308,Ct,4492.0,4492.0,1004366.93087
GRD,308,Dk,0.0,0.0,
GRD,308,Gt,7197.0,7197.0,175749.70285714284
GRD,308,Ho,30.0,30.0,
GRD,308,Pg,2945.0,2945.0,887859.612
GRD,308,Sh,13732.0,13732.0,766294.5736
GTM,320,Bf,732.83875,1754.0596,
GTM,320,Ch,9932719.0,35904496.0,1655590209.5325325
GTM,320,Ct,1465079.0,3679476.0,1490266961.4247
GTM,320,Dk,127953.695,325924.8,
GTM,320,Gt,41305.273,112614.87,2603608.285142857
GTM,320,Ho,49796.01,129118.78,11832884.88
GTM,320,Pg,866701.0,2880696.8,142500988.2405
GTM,320,Sh,196999.05,585119.2,13143463.3409
GIN,324,Bf,0.0,0.0,
GIN,324,Ch,11118058.0,28390670.0,135229832.4788
GIN,324,Ct,2311854.0,6410255.0,613888492.1386666
GIN,324,Dk,90436.34375,382312.5,
GIN,324,Gt,927816.6875,2674374.8,132365083.466
GIN,324,Ho,1239.283935546875,3307.0664,
GIN,324,Pg,48126.4375,120343.59,16031353.14
GIN,324,Sh,767585.6875,2227975.5,89841941.46
GNB,624,Bf,0.0,0.0,
GNB,624,Ch,397970.5,2025948.2,13147721.74
GNB,624,Ct,136306.71875,693250.9,60919422.762666665
GNB,624,Dk,0.0,81.07469,
GNB,624,Gt,159936.59375,768366.4,10236299.71
GNB,624,Ho,587.9288940429688,2299.1455,
GNB,624,Pg,62363.359375,457871.66,43430461.9596
GNB,624,Sh,99743.203125,477729.44,10157788.008
GUY,328,Bf,0.03767663,2.0766113,
GUY,328,Ch,5037994.0,24937908.0,166642499.4773077
GUY,328,Ct,28894.867,111776.375,37829643.37
GUY,328,Dk,0.027728576,835.3597,
GUY,328,Gt,20145.908,81640.29,1741513.994
GUY,328,Ho,706.4868,2347.7134,
GUY,328,Pg,2878.0498,10551.224,3725491.6845
GUY,328,Sh,29094.271,130945.2,3640868.0731
HTI,332,Bf,0.0,0.0,
HTI,332,Ch,1884242.25,6030580.0,43568684.85
