Country Code (ISO3),item,macro_impact,type,physical_volume,physical_unit,Country Name,gdp2022,relative impact
COD,pyrethrum,,vegetal,,tonnes,Congo,65801547619.5974,
COD,rice,140909922.36826104,vegetal,181150.749965625,tonnes,Congo,65801547619.5974,0.0021414378151539772
COD,rootnes,,vegetal,111911.04670625,tonnes,Congo,65801547619.5974,
COD,rubber,,vegetal,1671.1443842773438,tonnes,Congo,65801547619.5974,
COD,sesame,649303.551094761,vegetal,638.7482364868164,tonnes,Congo,65801547619.5974,9.867603036457787e-06
COD,sisal,,vegetal,,tonnes,Congo,65801547619.5974,
COD,sorghumfor,0.0,vegetal,0.0,tonnes,Congo,65801547619.5974,0.0
COD,sorghum,887906.9849611599,vegetal,1652.1966188964843,tonnes,Congo,65801547619.5974,1.3493709754278154e-05
COD,soybean,3136183.034474209,vegetal,4334.4385798828125,tonnes,Congo,65801547619.5974,4.766123515216795e-05
COD,spicenes,,vegetal,1.1323589208841325,tonnes,Congo,65801547619.5974,
COD,sugarcane,93849536.09833576,vegetal,266441.3819390625,tonnes,Congo,65801547619.5974,0.001426251197629658
COD,sunflower,,vegetal,,tonnes,Congo,65801547619.5974,
COD,sweetpotato,47164167.244647816,vegetal,152740.76831484374,tonnes,Congo,65801547619.5974,0.000716763798889756
COD,tangetc,,vegetal,,tonnes,Congo,65801547619.5974,
COD,taro,7492307.809333594,vegetal,11456.128148828124,tonnes,Congo,65801547619.5974,0.00011386218227946649
COD,tea,,vegetal,385.5368671875,tonnes,Congo,65801547619.5974,
COD,tobacco,539444.4726480468,vegetal,1088.906888671875,tonnes,Congo,65801547619.5974,8.19805144654966e-06
COD,tomato,8999182.762500064,vegetal,10613.704042419433,tonnes,Congo,65801547619.5974,0.00013676247881774556
COD,tropicalnes,,vegetal,,tonnes,Congo,65801547619.5974,
COD,turnipfor,0.0,vegetal,0.0,tonnes,Congo,65801547619.5974,0.0
COD,vegetablenes,8767026.290264063,vegetal,42724.29966015625,tonnes,Congo,65801547619.5974,0.00013323434793580777
COD,vegfor,25657732.639571484,vegetal,125037.68342871094,tonnes,Congo,65801547619.5974,0.00038992597541778713
COD,wheat,4886184.336273193,vegetal,5719.518127441406,tonnes,Congo,65801547619.5974,7.42563740980761e-05
COD,yam,14443277.168158922,vegetal,17742.493910888672,tonnes,Congo,65801547619.5974,0.0002194975299313073
COG,apricot,109.19228846565393,vegetal,0.10748028113050376,tonnes,Congo,15817030156.9459,6.903463379799093e-09
COG,avocado,2721320.371057234,vegetal,2805.030495413208,tonnes,Congo,15817030156.9459,0.00017205002102510322
COG,bambara,,vegetal,,tonnes,Congo,15817030156.9459,
COG,banana,10302938.140612852,vegetal,17484.998352978517,tonnes,Congo,15817030156.9459,0.0006513825944808238
COG,barley,0.0,vegetal,0.0,tonnes,Congo,15817030156.9459,0.0
COG,bean,857655.5107801164,vegetal,781.2169802490234,tonnes,Congo,15817030156.9459,5.4223549065150204e-05
COG,cabbagefor,0.0,vegetal,0.0,tonnes,Congo,15817030156.9459,0.0
COG,cabbage,263320.3995209722,vegetal,513.4584294685365,tonnes,Congo,15817030156.9459,1.664790399386939e-05
COG,carrotfor,0.0,vegetal,0.0,tonnes,Congo,15817030156.9459,0.0
COG,carrot,92600.76589656831,vegetal,153.12239089965823,tonnes,Congo,15817030156.9459,5.854497650806055e-06
COG,cashew,140.53811268815565,vegetal,0.1079291260660626,tonnes,Congo,15817030156.9459,8.885240231171948e-09
COG,cassava,125206022.49371126,vegetal,285087.45094375004,tonnes,Congo,15817030156.9459,0.007915899587428442
COG,castor,,vegetal,,tonnes,Congo,15817030156.9459,
COG,chilleetc,7710.926117813868,vegetal,5.720336886496096,tonnes,Congo,15817030156.9459,4.875078343596434e-07
COG,citrusnes,17448.846432334332,vegetal,20.69789915166731,tonnes,Congo,15817030156.9459,1.1031683103083567e-06
COG,cocoa,1530180.895003177,vegetal,860.6353109375,tonnes,Congo,15817030156.9459,9.674261728148836e-05
COG,coconut,204269.32645166322,vegetal,446.97883249816897,tonnes,Congo,15817030156.9459,1.2914518365633909e-05
COG,coffee,1090198.0059150239,vegetal,490.46985717773435,tonnes,Congo,15817030156.9459,6.892558179996096e-05
COG,cotton,1243.2883806011866,vegetal,1.9880950598601137,tonnes,Congo,15817030156.9459,7.860441361396837e-08
COG,cowpea,4215.500643382584,vegetal,5.231015027360916,tonnes,Congo,15817030156.9459,2.665165711612041e-07
COG,cucumberetc,116103.3638679721,vegetal,171.38925175181328,tonnes,Congo,15817030156.9459,7.34040225730912e-06
COG,date,97.61852774652483,vegetal,0.07454755150634208,tonnes,Congo,15817030156.9459,6.171735577279441e-09
COG,eggplant,66255.03952809554,vegetal,138.38778573770523,tonnes,Congo,15817030156.9459,4.18884195520107e-06
COG,fruitnes,,vegetal,,tonnes,Congo,15817030156.9459,
COG,grapefruitetc,879690.732749252,vegetal,1817.9935784683228,tonnes,Congo,15817030156.9459,5.561668176771757e-05
COG,greenbean,720534.566756632,vegetal,509.6181676750183,tonnes,Congo,15817030156.9459,4.555435246737618e-05
COG,greenonion,10251.991281705865,vegetal,9.523889898932477,tonnes,Congo,15817030156.9459,6.481615815345588e-07
COG,groundnut,3696174.111112119,vegetal,4250.593143457031,tonnes,Congo,15817030156.9459,0.00023368319301641965
COG,jutelikefiber,345.09978020812565,vegetal,0.2852064299240708,tonnes,Congo,15817030156.9459,2.1818241274363274e-08
COG,kolanut,1426.6238549687348,vegetal,3.70744245054245,tonnes,Congo,15817030156.9459,9.019543117847863e-08
COG,legumenes,0.0,vegetal,0.0,tonnes,Congo,15817030156.9459,0.0
COG,lemonlime,1574859.0033821778,vegetal,1694.353267578125,tonnes,Congo,15817030156.9459,9.956730105180923e-05
COG,lettuce,233874.7088485305,vegetal,209.20585211944584,tonnes,Congo,15817030156.9459,1.478625927420557e-05
COG,maizefor,0.0,vegetal,0.0,tonnes,Congo,15817030156.9459,0.0
COG,maize,1322054.1478604404,vegetal,3572.5048828125,tonnes,Congo,15817030156.9459,8.358422123130826e-05
COG,mango,8300917.996258287,vegetal,10544.76966015625,tonnes,Congo,15817030156.9459,0.0005248088872494826
COG,melonetc,2161.6781620415754,vegetal,6.219378189186614,tonnes,Congo,15817030156.9459,1.366677650982599e-07
COG,melonseed,,vegetal,1143.0803544433595,tonnes,Congo,15817030156.9459,
COG,millet,2896577.6910556103,vegetal,4185.251507226562,tonnes,Congo,15817030156.9459,0.00018313031348578452
COG,oilpalm,6236401.093013305,vegetal,34849.96419677734,tonnes,Congo,15817030156.9459,0.00039428394781650263
COG,onion,37531.04082059604,vegetal,60.130130360126486,tonnes,Congo,15817030156.9459,2.372824762182971e-06
COG,orange,453828.2782184403,vegetal,825.0038618469241,tonnes,Congo,15817030156.9459,2.869238243306667e-05
COG,papaya,2817.2324242583795,vegetal,6.32777843954265,tonnes,Congo,15817030156.9459,1.7811386817273143e-07
COG,peachetc,95.13883894816058,vegetal,0.161045600715093,tonnes,Congo,15817030156.9459,6.014962227683511e-09
COG,pea,1244280.1725684376,vegetal,1965.8427562499999,tonnes,Congo,15817030156.9459,7.866711767139318e-05
COG,pepper,0.0,vegetal,0.0,tonnes,Congo,15817030156.9459,0.0
COG,pigeonpea,17454.984576180566,vegetal,26.323306554336547,tonnes,Congo,15817030156.9459,1.1035563821388667e-06
COG,pimento,4878.363472909567,vegetal,2.3239155263479265,tonnes,Congo,15817030156.9459,3.0842474374162325e-07
COG,pineapple,587565.0161816978,vegetal,1013.6985398864746,tonnes,Congo,15817030156.9459,3.714761939198012e-05
COG,plantain,,vegetal,21444.578356738282,tonnes,Congo,15817030156.9459,
COG,plum,46.81430797266241,vegetal,0.11385910101338265,tonnes,Congo,15817030156.9459,2.959740704047678e-09
COG,popcorn,0.0,vegetal,0.0,tonnes,Congo,15817030156.9459,0.0
COG,potato,1251781.9135759892,vegetal,2083.1030599548335,tonnes,Congo,15817030156.9459,7.914140019681767e-05
COG,pulsenes,8386.59205402171,vegetal,7.517561898549399,tonnes,Congo,15817030156.9459,5.30225457674734e-07
COG,pumpkinetc,95177.51064402211,vegetal,131.0603888976574,tonnes,Congo,15817030156.9459,6.017407168072308e-06
COG,rice,142481.6228773109,vegetal,267.07709284667965,tonnes,Congo,15817030156.9459,9.008114763866808e-06
COG,rootnes,,vegetal,19073.16841381836,tonnes,Congo,15817030156.9459,
COG,rubber,668400.2704213867,vegetal,772.1814584350586,tonnes,Congo,15817030156.9459,4.2258266171912494e-05
COG,sesame,167418.01220253765,vegetal,96.74226181640623,tonnes,Congo,15817030156.9459,1.0584667952284177e-05
COG,sisal,25.720582740941136,vegetal,0.01493645919915281,tonnes,Congo,15817030156.9459,1.6261322438995404e-09
COG,sorghumfor,0.0,vegetal,0.0,tonnes,Congo,15817030156.9459,0.0
COG,sorghum,443.9110752759451,vegetal,0.9831264263192815,tonnes,Congo,15817030156.9459,2.806538717263593e-08
COG,soybean,208807.3679467263,vegetal,296.0756723810369,tonnes,Congo,15817030156.9459,1.3201426935070394e-05
COG,stonefruitnes,,vegetal,,tonnes,Congo,15817030156.9459,
COG,sugarcane,3262830.864728044,vegetal,102483.8905293457,tonnes,Congo,15817030156.9459,0.00020628593562459652
COG,sunflower,16953.445120319197,vegetal,27.52540122145603,tonnes,Congo,15817030156.9459,1.0718475562161238e-06
COG,sweetpotato,1336008.9874074897,vegetal,2656.7152947174072,tonnes,Congo,15817030156.9459,8.446648796587101e-05
COG,tangetc,303688.03677662165,vegetal,916.2408712524414,tonnes,Congo,15817030156.9459,1.9200066874960084e-05
COG,taro,760304.4804770043,vegetal,1160.8765390371705,tonnes,Congo,15817030156.9459,4.806872547708482e-05
COG,tea,2827.7768098795946,vegetal,5.9850294933691615,tonnes,Congo,15817030156.9459,1.7878051579978831e-07
COG,tobacco,148995.46575227968,vegetal,55.22645974731445,tonnes,Congo,15817030156.9459,9.419939411751689e-06
COG,tomato,779384.0298301654,vegetal,1247.350098300171,tonnes,Congo,15817030156.9459,4.9274991708092954e-05
COG,tropicalnes,,vegetal,,tonnes,Congo,15817030156.9459,
COG,turnipfor,0.0,vegetal,0.0,tonnes,Congo,15817030156.9459,0.0
COG,vegetablenes,8035096.360478484,vegetal,9509.665018200683,tonnes,Congo,15817030156.9459,0.0005080028476110572
COG,vegfor,6086274.146767515,vegetal,7203.20276796875,tonnes,Congo,15817030156.9459,0.00038479247282049246
COG,watermelon,657.7748436650754,vegetal,1.5402158374923713,tonnes,Congo,15817030156.9459,4.1586494881671563e-08
COG,wheat,0.0,vegetal,0.0,tonnes,Congo,15817030156.9459,0.0
COG,yam,6479015.700848902,vegetal,8120.288390295411,tonnes,Congo,15817030156.9459,0.00040962276967043037
CRI,abaca,,vegetal,423.48410507812497,tonnes,Costa Rica,69243626028.5936,
CRI,agave,,vegetal,,tonnes,Costa Rica,69243626028.5936,
CRI,avocado,22618553.182589356,vegetal,5523.456210644531,tonnes,Costa Rica,69243626028.5936,0.00032665177258697005
CRI,banana,552536189.3315278,vegetal,972170.2274375,tonnes,Costa Rica,69243626028.5936,0.007979596405066403
CRI,bean,3137499.724930635,vegetal,2591.4757784179687,tonnes,Costa Rica,69243626028.5936,4.5311025792251697e-05
CRI,berrynes,479061.59952733887,vegetal,252.96848572540284,tonnes,Costa Rica,69243626028.5936,6.918493831179699e-06
CRI,cabbagefor,0.0,vegetal,0.0,tonnes,Costa Rica,69243626028.5936,0.0
CRI,cabbage,2823074.024318674,vegetal,5531.250621925354,tonnes,Costa Rica,69243626028.5936,4.077016450803585e-05
CRI,carrotfor,0.0,vegetal,0.0,tonnes,Costa Rica,69243626028.5936,0.0
CRI,carrot,1111076.1524524312,vegetal,1877.4520994464876,tonnes,Costa Rica,69243626028.5936,1.6045897885151497e-05
CRI,cassava,18436563.675053906,vegetal,38092.07370878906,tonnes,Costa Rica,69243626028.5936,0.00026625647344696645
CRI,chilleetc,57643.19194631524,vegetal,49.140484170913695,tonnes,Costa Rica,69243626028.5936,8.32469286378965e-07
CRI,cocoa,786135.2907851954,vegetal,299.90179086914065,tonnes,Costa Rica,69243626028.5936,1.1353179142590932e-05
CRI,coconut,4267713.571725946,vegetal,6281.206733557129,tonnes,Costa Rica,69243626028.5936,6.16333057134187e-05
CRI,coffee,87996897.59244311,vegetal,18946.8817484375,tonnes,Costa Rica,69243626028.5936,0.0012708302935508532
CRI,cotton,230351.49592885835,vegetal,235.90106856689454,tonnes,Costa Rica,69243626028.5936,3.326681589923332e-06
CRI,cucumberetc,63484.28606552102,vegetal,129.26957048568727,tonnes,Costa Rica,69243626028.5936,9.168249802415848e-07
CRI,fruitnes,108684975.105785,vegetal,125909.37801875,tonnes,Costa Rica,69243626028.5936,0.0015696025950591383
CRI,ginger,348070.5385669831,vegetal,1097.3220005264282,tonnes,Costa Rica,69243626028.5936,5.026752042465976e-06
CRI,grapefruitetc,3771691.548352009,vegetal,7115.882755761719,tonnes,Costa Rica,69243626028.5936,5.446987346957422e-05
CRI,groundnut,44853.07936487484,vegetal,22.46971363220215,tonnes,Costa Rica,69243626028.5936,6.477575184516351e-07
CRI,legumenes,0.0,vegetal,0.0,tonnes,Costa Rica,69243626028.5936,0.0
CRI,lemonlime,663069.428317334,vegetal,10169.77650793457,tonnes,Costa Rica,69243626028.5936,9.57589118807159e-06
CRI,lettuce,12797.488663602604,vegetal,41.876599030113226,tonnes,Costa Rica,69243626028.5936,1.8481829155391117e-07
CRI,maizefor,0.0,vegetal,0.0,tonnes,Costa Rica,69243626028.5936,0.0
CRI,maize,2321373.107865425,vegetal,5347.553807568359,tonnes,Costa Rica,69243626028.5936,3.352471903922005e-05
CRI,mango,9568689.098268159,vegetal,13803.342093420411,tonnes,Costa Rica,69243626028.5936,0.00013818873515255897
CRI,melonetc,16605129.149666188,vegetal,21425.82758987427,tonnes,Costa Rica,69243626028.5936,0.00023980733104313795
CRI,nutnes,96300.58067532671,vegetal,24.477805062103275,tonnes,Costa Rica,69243626028.5936,1.390750112300014e-06
CRI,oilpalm,44704471.82923438,vegetal,215547.115859375,tonnes,Costa Rica,69243626028.5936,0.0006456113637199476
CRI,onion,21264449.24894973,vegetal,22416.66587492065,tonnes,Costa Rica,69243626028.5936,0.0003070961252111313
CRI,orange,2346121.0190625,vegetal,32721.353125,tonnes,Costa Rica,69243626028.5936,3.3882122494476075e-05
CRI,papaya,6399603.397277773,vegetal,18384.382066296388,tonnes,Costa Rica,69243626028.5936,9.24215521965171e-05
CRI,pepper,915972.7080381074,vegetal,312.930177835083,tonnes,Costa Rica,69243626028.5936,1.3228260282901185e-05
CRI,pigeonpea,35771.88972286005,vegetal,11.800062583823204,tonnes,Costa Rica,69243626028.5936,5.166091346528897e-07
CRI,pineapple,674512223.857609,vegetal,736392.1791628907,tonnes,Costa Rica,69243626028.5936,0.009741145323312137
CRI,plantain,18302171.446712077,vegetal,29125.034129077147,tonnes,Costa Rica,69243626028.5936,0.0002643156128067924
CRI,popcorn,0.0,vegetal,0.0,tonnes,Costa Rica,69243626028.5936,0.0
CRI,potato,34420439.1627682,vegetal,32265.128574023438,tonnes,Costa Rica,69243626028.5936,0.0004970918066675849
CRI,pulsenes,1854.0412915559182,vegetal,3.0805192097097636,tonnes,Costa Rica,69243626028.5936,2.6775623951153377e-08
CRI,rice,28594142.36992784,vegetal,54392.50973925782,tonnes,Costa Rica,69243626028.5936,0.00041294981227759677
CRI,rootnes,4990799.865510962,vegetal,3617.1769273498544,tonnes,Costa Rica,69243626028.5936,7.20759462170576e-05
CRI,sesame,65578.42579204835,vegetal,48.91995732421876,tonnes,Costa Rica,69243626028.5936,9.470680487611707e-07
CRI,sorghumfor,0.0,vegetal,0.0,tonnes,Costa Rica,69243626028.5936,0.0
CRI,sorghum,4541.652562501208,vegetal,17.734672449891907,tonnes,Costa Rica,69243626028.5936,6.55894675507861e-08
CRI,soybean,147.4122297749811,vegetal,0.23796485672535173,tonnes,Costa Rica,69243626028.5936,2.1288924082934133e-09
CRI,strawberry,4359196.813880686,vegetal,1458.852385757065,tonnes,Costa Rica,69243626028.5936,6.295448496704362e-05
CRI,sugarcane,25798294.011613183,vegetal,818993.4606861328,tonnes,Costa Rica,69243626028.5936,0.00037257283437120965
CRI,sweetpotato,117629.7470756607,vegetal,132.92998878479003,tonnes,Costa Rica,69243626028.5936,1.6987808672394836e-06
CRI,tea,35068.71124239286,vegetal,3.0006891570374368,tonnes,Costa Rica,69243626028.5936,5.064539980605799e-07
CRI,tobacco,78564.1840993135,vegetal,30.507835247039797,tonnes,Costa Rica,69243626028.5936,1.1346052857900748e-06
CRI,tomato,18667948.78816925,vegetal,16368.21463232727,tonnes,Costa Rica,69243626028.5936,0.0002695980822907869
CRI,tropicalnes,0.0,vegetal,0.0,tonnes,Costa Rica,69243626028.5936,0.0
CRI,turnipfor,0.0,vegetal,0.0,tonnes,Costa Rica,69243626028.5936,0.0
CRI,vegetablenes,14270865.267502556,vegetal,13096.656467633056,tonnes,Costa Rica,69243626028.5936,0.00020609644650338671
CRI,vegfor,19858926.26333802,vegetal,18224.931019372558,tonnes,Costa Rica,69243626028.5936,0.0002867978961000314
CRI,watermelon,10651389.308157349,vegetal,21444.311069372558,tonnes,Costa Rica,69243626028.5936,0.00015382483441521308
CRI,yam,1806936.2229566714,vegetal,2077.6546199340823,tonnes,Costa Rica,69243626028.5936,2.60953437390831e-05
CRI,yautia,462394.80290799064,vegetal,510.223117988205,tonnes,Costa Rica,69243626028.5936,6.677795913186991e-06
CIV,almond,733608.7980666275,vegetal,219.95121856689454,tonnes,Cote d'Ivoire,70173140101.4315,1.0454267786880214e-05
CIV,avocado,8929033.631217383,vegetal,9203.698284301758,tonnes,Cote d'Ivoire,70173140101.4315,0.00012724289690201898
CIV,bambara,,vegetal,,tonnes,Cote d'Ivoire,70173140101.4315,
CIV,banana,43848219.658722825,vegetal,145481.8170495117,tonnes,Cote d'Ivoire,70173140101.4315,0.0006248575964442033
CIV,bean,6924567.1250005085,vegetal,7658.225088476563,tonnes,Cote d'Ivoire,70173140101.4315,9.867831359678957e-05
CIV,beetfor,0.0,vegetal,0.0,tonnes,Cote d'Ivoire,70173140101.4315,0.0
CIV,cashew,163073188.34450877,vegetal,313964.55206875,tonnes,Cote d'Ivoire,70173140101.4315,0.0023238690488810282
CIV,cassava,364062567.18678,vegetal,1484152.3325999998,tonnes,Cote d'Ivoire,70173140101.4315,0.005188061509867552
CIV,cerealnes,,vegetal,,tonnes,Cote d'Ivoire,70173140101.4315,
CIV,chilleetc,10246457.78884203,vegetal,7601.316566894531,tonnes,Cote d'Ivoire,70173140101.4315,0.0001460168060604289
CIV,citrusnes,10266711.067835791,vegetal,12178.418276843262,tonnes,Cote d'Ivoire,70173140101.4315,0.00014630542473937765
CIV,cocoa,994177188.7645073,vegetal,774221.002075,tonnes,Cote d'Ivoire,70173140101.4315,0.014167488975517948
CIV,coconut,15113810.53243203,vegetal,33071.79547578125,tonnes,Cote d'Ivoire,70173140101.4315,0.00021537885451022756
CIV,coffee,32172533.420039997,vegetal,29684.935799999996,tonnes,Cote d'Ivoire,70173140101.4315,0.0004584736178762462
CIV,cotton,31924541.513490234,vegetal,66371.18817773438,tonnes,Cote d'Ivoire,70173140101.4315,0.0004549396174568364
CIV,cowpea,1107934.4531435939,vegetal,1374.8359362304689,tonnes,Cote d'Ivoire,70173140101.4315,1.578858308951451e-05
CIV,cucumberetc,131534.11710090804,vegetal,349.1747202041626,tonnes,Cote d'Ivoire,70173140101.4315,1.8744225626896922e-06
CIV,eggplant,19163488.670267873,vegetal,32836.68380786133,tonnes,Cote d'Ivoire,70173140101.4315,0.00027308865817559367
CIV,fonio,1476050.0012898047,vegetal,3868.0555589355467,tonnes,Cote d'Ivoire,70173140101.4315,2.103440146979676e-05
CIV,fruitnes,,vegetal,1294.5715407714845,tonnes,Cote d'Ivoire,70173140101.4315,
CIV,ginger,212398.40040390016,vegetal,788.705534362793,tonnes,Cote d'Ivoire,70173140101.4315,3.0267763434398073e-06
CIV,grapefruitetc,699607.3868692969,vegetal,2493.2551207031247,tonnes,Cote d'Ivoire,70173140101.4315,9.96973180704258e-06
CIV,greenbean,639675.589562256,vegetal,643.5368104248048,tonnes,Cote d'Ivoire,70173140101.4315,9.115675722044637e-06
CIV,greencorn,17753852.18452828,vegetal,44750.089525781244,tonnes,Cote d'Ivoire,70173140101.4315,0.0002530006803011243
CIV,greenonion,3443808.80552948,vegetal,4030.2034002685546,tonnes,Cote d'Ivoire,70173140101.4315,4.907588288840487e-05
CIV,groundnut,21324824.97830437,vegetal,55649.33449453124,tonnes,Cote d'Ivoire,70173140101.4315,0.0003038887093762725
CIV,jutelikefiber,283.1148230699226,vegetal,0.2339791926197707,tonnes,Cote d'Ivoire,70173140101.4315,4.034518373564235e-09
CIV,karite,,vegetal,8707.122441894531,tonnes,Cote d'Ivoire,70173140101.4315,
CIV,kolanut,5387018.680887188,vegetal,13999.528796484376,tonnes,Cote d'Ivoire,70173140101.4315,7.676753061214792e-05
CIV,legumenes,0.0,vegetal,0.0,tonnes,Cote d'Ivoire,70173140101.4315,0.0
CIV,lemonlime,58885.32659943499,vegetal,63.35331945392291,tonnes,Cote d'Ivoire,70173140101.4315,8.391433889707575e-07
CIV,maizefor,0.0,vegetal,0.0,tonnes,Cote d'Ivoire,70173140101.4315,0.0
CIV,maize,71391038.25184375,vegetal,181011.7602734375,tonnes,Cote d'Ivoire,70173140101.4315,0.001017355617101527
CIV,mango,7495995.65641875,vegetal,23265.03928125,tonnes,Cote d'Ivoire,70173140101.4315,0.00010682143688573279
CIV,melonetc,5515.51114951942,vegetal,15.868712719537992,tonnes,Cote d'Ivoire,70173140101.4315,7.859860826445909e-08
CIV,melonseed,,vegetal,,tonnes,Cote d'Ivoire,70173140101.4315,
CIV,millet,6430905.6220664065,vegetal,8254.2749609375,tonnes,Cote d'Ivoire,70173140101.4315,9.164340676177349e-05
CIV,nutnes,,vegetal,2105.3218992187503,tonnes,Cote d'Ivoire,70173140101.4315,
CIV,oilpalm,70470202.3375,vegetal,549261.125,tonnes,Cote d'Ivoire,70173140101.4315,0.001004233275518797
CIV,oilseedfor,0.0,vegetal,0.0,tonnes,Cote d'Ivoire,70173140101.4315,0.0
CIV,oilseednes,741448.889071875,vegetal,1516.2553968749999,tonnes,Cote d'Ivoire,70173140101.4315,1.0565992743094444e-05
CIV,okra,35532902.826059595,vegetal,24745.222901953126,tonnes,Cote d'Ivoire,70173140101.4315,0.0005063604503760085
CIV,onion,50633.63651312242,vegetal,81.12237490814569,tonnes,Cote d'Ivoire,70173140101.4315,7.215529537360623e-07
CIV,orange,19154869.886439305,vegetal,34821.19204101562,tonnes,Cote d'Ivoire,70173140101.4315,0.0002729658364831896
CIV,papaya,1066236.1658201073,vegetal,3843.677598486328,tonnes,Cote d'Ivoire,70173140101.4315,1.5194363032335737e-05
CIV,pepper,87594.54640282698,vegetal,21.20460972442627,tonnes,Cote d'Ivoire,70173140101.4315,1.248263171296222e-06
CIV,pimento,30204963.191812497,vegetal,14388.797252197266,tonnes,Cote d'Ivoire,70173140101.4315,0.0004304348237538301
CIV,pineapple,10742601.368794747,vegetal,17868.598417822264,tonnes,Cote d'Ivoire,70173140101.4315,0.00015308708365147823
CIV,plantain,,vegetal,375665.69924296875,tonnes,Cote d'Ivoire,70173140101.4315,
CIV,popcorn,0.0,vegetal,0.0,tonnes,Cote d'Ivoire,70173140101.4315,0.0
CIV,potato,29579.3766529573,vegetal,49.223342619889586,tonnes,Cote d'Ivoire,70173140101.4315,4.2151992358047397e-07
CIV,pulsenes,2491083.1486603124,vegetal,4245.1996398437495,tonnes,Cote d'Ivoire,70173140101.4315,3.5499097590040656e-05
CIV,rice,103295615.93989421,vegetal,333857.8407882813,tonnes,Cote d'Ivoire,70173140101.4315,0.0014720107407276623
CIV,rootnes,,vegetal,10763.00372178955,tonnes,Cote d'Ivoire,70173140101.4315,
CIV,rubber,122145645.71559878,vegetal,219213.290946875,tonnes,Cote d'Ivoire,70173140101.4315,0.0017406324633477113
CIV,sesame,1436933.959770833,vegetal,830.3302584960937,tonnes,Cote d'Ivoire,70173140101.4315,2.047697962060444e-05
CIV,sisal,6754.268465941143,vegetal,3.9223394111156464,tonnes,Cote d'Ivoire,70173140101.4315,9.625147821770853e-08
CIV,sorghumfor,0.0,vegetal,0.0,tonnes,Cote d'Ivoire,70173140101.4315,0.0
CIV,sorghum,4714650.601663183,vegetal,8573.650848632813,tonnes,Cote d'Ivoire,70173140101.4315,6.718597165309133e-05
CIV,soybean,68427.51848052704,vegetal,98.5703233657837,tonnes,Cote d'Ivoire,70173140101.4315,9.751240771272133e-07
CIV,spicenes,2245553.4679898345,vegetal,193.0811831359863,tonnes,Cote d'Ivoire,70173140101.4315,3.200018503866305e-05
CIV,sugarbeet,1102.01451131006,vegetal,10.289584606069655,tonnes,Cote d'Ivoire,70173140101.4315,1.570422115523343e-08
CIV,sugarcane,14311501.874230247,vegetal,449517.13778500975,tonnes,Cote d'Ivoire,70173140101.4315,0.00020394558165052527
CIV,sweetpotato,5275958.989587715,vegetal,11005.337900683595,tonnes,Cote d'Ivoire,70173140101.4315,7.518487817363737e-05
CIV,taro,10090308.316265626,vegetal,21047.785390625,tonnes,Cote d'Ivoire,70173140101.4315,0.00014379160319291152
CIV,tea,53.87350545997045,vegetal,0.11402403399115393,tonnes,Cote d'Ivoire,70173140101.4315,7.677225984486257e-10
CIV,tobacco,3729308.6348753907,vegetal,1382.30054296875,tonnes,Cote d'Ivoire,70173140101.4315,5.314438871461182e-05
CIV,tomato,10742720.335414719,vegetal,14077.735991894531,tonnes,Cote d'Ivoire,70173140101.4315,0.00015308877898134092
CIV,tropicalnes,,vegetal,11668.04344482422,tonnes,Cote d'Ivoire,70173140101.4315,
CIV,vegetablenes,23581953.887829177,vegetal,27909.61948520508,tonnes,Cote d'Ivoire,70173140101.4315,0.00033605384985968605
CIV,vegfor,27301185.146915756,vegetal,32311.38914824219,tonnes,Cote d'Ivoire,70173140101.4315,0.0003890546312656575
CIV,wheat,0.0,vegetal,0.0,tonnes,Cote d'Ivoire,70173140101.4315,0.0
CIV,yam,1035221660.8575625,vegetal,1703788.11859375,tonnes,Cote d'Ivoire,70173140101.4315,0.014752391860492566
HRV,alfalfa,,vegetal,,tonnes,Croatia,71997070660.4835,
HRV,almond,126091.46681605748,vegetal,40.73624038696289,tonnes,Croatia,71997070660.4835,1.75134162625403e-06
HRV,aniseetc,28885.007031629186,vegetal,11.819226249694825,tonnes,Croatia,71997070660.4835,4.01196976024791e-07
HRV,apple,9466484.317808641,vegetal,24291.72265283203,tonnes,Croatia,71997070660.4835,0.00013148429833277148
HRV,apricot,396657.75405399664,vegetal,326.6554838623047,tonnes,Croatia,71997070660.4835,5.509359622761808e-06
HRV,asparagus,2204666.4541188614,vegetal,451.59612036285404,tonnes,Croatia,71997070660.4835,3.0621613266953655e-05
HRV,barley,29006432.05337718,vegetal,93750.5884078125,tonnes,Croatia,71997070660.4835,0.00040288350327699824
HRV,bean,5094167.685855046,vegetal,2214.277877881877,tonnes,Croatia,71997070660.4835,7.07552076650119e-05
HRV,beetfor,5214874.195155122,vegetal,149423.3293740723,tonnes,Croatia,71997070660.4835,7.243175517163605e-05
HRV,berrynes,7799636.729434204,vegetal,935.3091735839844,tonnes,Croatia,71997070660.4835,0.00010833269545388786
HRV,broadbean,76837.92913414494,vegetal,72.89434506607054,tonnes,Croatia,71997070660.4835,1.0672368810182495e-06
HRV,buckwheat,24437.91195332796,vegetal,22.843083973884582,tonnes,Croatia,71997070660.4835,3.3942925356740954e-07
HRV,cabbagefor,0.0,vegetal,0.0,tonnes,Croatia,71997070660.4835,0.0
