Country Code (ISO3),item,macro_impact,type,physical_volume,physical_unit,bu_agri_output,Country Name,gdp2022,relative impact
AFG,olive,,vegetal,1585.5483682861327,tonnes,,Afghanistan,14502158192.0904,
AFG,onion,91309670.54725887,vegetal,91536.2226984375,tonnes,134631031.18521133,Afghanistan,14502158192.0904,0.6782215789586024
AFG,orange,1579708.8658097116,vegetal,1421.4963248535155,tonnes,2461302.163652723,Afghanistan,14502158192.0904,0.6418183387387622
AFG,papaya,6868.996899364725,vegetal,7.349664989690483,tonnes,12983.793299596144,Afghanistan,14502158192.0904,0.5290439196670192
AFG,peachetc,,vegetal,17730.156591430663,tonnes,,Afghanistan,14502158192.0904,
AFG,pear,,vegetal,1902.0620117187495,tonnes,,Afghanistan,14502158192.0904,
AFG,pea,3409481.386135672,vegetal,1072.8049419891356,tonnes,12456299.395490317,Afghanistan,14502158192.0904,0.2737154332827005
AFG,pepper,,vegetal,,tonnes,,Afghanistan,14502158192.0904,
AFG,pimento,248041.81718271234,vegetal,63.75249111540658,tonnes,474069.1301740274,Afghanistan,14502158192.0904,0.5232186645261167
AFG,pistachio,,vegetal,32.89805917739868,tonnes,,Afghanistan,14502158192.0904,
AFG,plum,,vegetal,7808.486754876709,tonnes,,Afghanistan,14502158192.0904,
AFG,popcorn,0.0,vegetal,0.0,tonnes,0.0,Afghanistan,14502158192.0904,
AFG,potato,100540331.20901576,vegetal,132494.1297607422,tonnes,622652761.0714822,Afghanistan,14502158192.0904,0.16147094736398906
AFG,pulsenes,1948406.6387828027,vegetal,8210.731726855469,tonnes,7934883.8761542,Afghanistan,14502158192.0904,0.24554948367147836
AFG,pumpkinetc,99476.35025527478,vegetal,244.6240016113975,tonnes,167647.896404682,Afghanistan,14502158192.0904,0.5933647387686318
AFG,quince,,vegetal,,tonnes,,Afghanistan,14502158192.0904,
AFG,rapeseed,,vegetal,,tonnes,,Afghanistan,14502158192.0904,
AFG,rice,94558878.19714844,vegetal,121562.849609375,tonnes,544645863.2623501,Afghanistan,14502158192.0904,0.1736153426939744
AFG,rootnes,,vegetal,,tonnes,,Afghanistan,14502158192.0904,
AFG,ryefor,,vegetal,,tonnes,,Afghanistan,14502158192.0904,
AFG,rye,,vegetal,,tonnes,,Afghanistan,14502158192.0904,
AFG,safflower,,vegetal,,tonnes,,Afghanistan,14502158192.0904,
AFG,sesame,12641075.57890566,vegetal,12435.577658105469,tonnes,19144145.99047271,Afghanistan,14502158192.0904,0.660310237144902
