Animal,clipped_PA_surf,total_surf
Bf,5088.8174,15159.387
Ch,1019069.56,5237009.0
Ct,482295.44,2216935.8
Dk,268.1823,735.0945
Gt,442631.16,1915921.1
Ho,25046.027,79726.516
Pg,223.67502,1016.85956
Sh,734756.94,3370659.0
