Animal,clipped_PA_surf,total_surf
Bf,0.05751437,0.82810813
Ch,1516985.2,16011274.0
Ct,197133.73,2223671.0
Dk,51.03499,99.13373
Gt,287187.75,2330736.8
Ho,2862.0261,26195.514
Pg,982.23114,9067.292
Sh,1553663.1,13986889.0
