Animal,clipped_PA_surf,total_surf
Bf,0.031984493,0.031984493
Ch,15653514.0,45433056.0
Ct,1004919.8,2801665.5
Dk,153.74928,246.65486
Gt,10168.345,25076.695
Ho,63356.516,182762.2
Pg,175240.7,483063.3
Sh,6237.842,16038.478
