Animal,clipped_PA_surf,total_surf
Bf,12548459.0,110343560.0
Ch,157389090.0,741161700.0
Ct,29413544.0,188167970.0
Dk,6819850.0,24718980.0
Gt,20090062.0,138512880.0
Ho,94792.97,566372.6
Pg,2801216.0,9834100.0
Sh,8357019.0,66723820.0
