Animal,clipped_PA_surf,total_surf
Bf,105233.48,216614.86
Ch,79988460.0,123844680.0
Ct,7402684.0,16773278.0
Dk,61487.363,124777.586
Gt,664293.5,1448016.2
Ho,183780.28,522213.6
Pg,2144175.8,3790950.0
Sh,291129.9,612128.2
