Animal,clipped_PA_surf,total_surf
Bf,44.74766159057617,93.9854
Ch,1361824.125,3684296.2
Ct,236942.84375,613440.75
Dk,0.0,0.0
Gt,103904.7265625,268277.44
Ho,691.87353515625,1675.5159
Pg,14061.4970703125,35207.438
Sh,15174.6875,36590.555
